MUNIC_RES,ANO,POPULACAO
2702207,1992,4847
2702306,1992,50339
2702355,1992,18118
2702405,1992,42161
2702504,1992,10126
2702553,1992,15767
2702603,1992,19173
2702702,1992,3484
2702801,1992,12041
2702900,1992,28170
2703007,1992,15933
2703106,1992,26267
2703205,1992,19896
2703304,1992,14978
2703403,1992,4806
2703502,1992,7397
2703601,1992,7270
2703700,1992,4483
2703809,1992,24751
2703908,1992,15443
2704005,1992,22495
2704104,1992,16078
2704203,1992,19515
2704302,1992,643392
2704401,1992,17415
2704500,1992,16497
2704609,1992,11329
2704708,1992,24390
2704807,1992,14889
2704906,1992,3936
2705002,1992,26594
2705101,1992,21389
2705200,1992,10805
2705309,1992,7508
2705408,1992,6161
2705507,1992,28907
2705606,1992,14492
2705705,1992,15742
2705804,1992,6546
2705903,1992,4371
2706000,1992,10168
2706109,1992,9386
2706208,1992,3738
2706307,1992,66526
2706406,1992,21780
2706422,1992,8444
2706448,1992,7071
2706505,1992,14253
2706604,1992,7057
2706703,1992,53392
2706802,1992,17361
2706901,1992,29581
2707008,1992,3716
2707107,1992,14835
2707206,1992,11548
2707305,1992,22855
2707404,1992,9662
2707503,1992,17752
2707602,1992,11355
2707701,1992,54450
2707800,1992,7638
2707909,1992,5944
2708006,1992,36289
2708105,1992,11924
2708204,1992,6265
2708303,1992,22022
2708402,1992,27549
2708501,1992,31615
2708600,1992,51190
2708709,1992,4902
2708808,1992,24939
2708907,1992,9401
2708956,1992,9526
2709004,1992,7712
2709103,1992,16912
2709152,1992,30334
2709202,1992,22873
2709301,1992,57813
2709400,1992,23482
2800100,1992,1916
2800209,1992,16380
2800308,1992,408859
2800407,1992,10558
2800506,1992,10767
2800605,1992,13040
2800670,1992,23285
2800704,1992,6677
2801009,1992,13579
2801108,1992,3841
2801207,1992,11729
2801306,1992,25153
2801405,1992,15392
2801504,1992,6903
2801603,1992,5134
2801702,1992,11151
2801900,1992,3305
2802007,1992,2679
2802106,1992,55744
2802205,1992,4402
2802304,1992,10370
2802403,1992,10425
2802502,1992,2165
2802601,1992,5144
2802700,1992,7097
2802809,1992,11926
2802908,1992,65526
2803005,1992,31163
2803104,1992,4839
2803203,1992,20523
2803302,1992,13147
2803401,1992,10734
2803500,1992,73239
2803609,1992,19599
2803708,1992,5015
2803807,1992,2554
2803906,1992,10113
2804003,1992,15001
2804102,1992,9462
2804201,1992,9642
2804300,1992,6746
2804409,1992,15843
2804458,1992,8446
2804508,1992,23698
2804607,1992,19740
2804706,1992,4698
2804805,1992,69876
2804904,1992,11584
2805000,1992,2171
2805109,1992,7443
2805208,1992,4495
2805307,1992,4816
2805406,1992,20413
2805505,1992,17874
2805604,1992,23530
2805703,1992,25460
2805802,1992,16953
2805901,1992,7650
2806008,1992,14124
2806107,1992,5745
2806206,1992,17073
2806305,1992,9998
2806404,1992,5934
2806503,1992,3383
2806602,1992,10889
2806701,1992,49161
2806800,1992,7845
2806909,1992,2224
2807006,1992,3158
2807105,1992,32633
2807204,1992,6333
2807303,1992,2233
2807402,1992,38043
2807501,1992,11842
2807600,1992,14910
2900108,1992,8557
2900207,1992,11590
2900306,1992,12993
2900355,1992,14015
2900405,1992,14254
2900504,1992,11039
2900603,1992,6571
2900702,1992,118077
2900801,1992,15821
2900900,1992,10076
2901007,1992,28195
2901106,1992,23071
2901155,1992,16122
2901205,1992,42049
2901304,1992,14448
2901353,1992,17509
2901403,1992,16364
2901502,1992,7864
2901601,1992,17445
2901700,1992,11254
2901809,1992,14430
2901908,1992,15901
2901957,1992,8410
2902005,1992,15557
2902054,1992,9152
2902104,1992,46397
2902203,1992,7552
2902252,1992,13441
2902302,1992,7701
2902401,1992,15616
2902500,1992,14119
2902609,1992,21753
2902658,1992,11565
2902708,1992,40080
2902807,1992,17579
2902906,1992,25088
2903003,1992,14670
2903102,1992,9694
2903201,1992,94676
2903235,1992,10638
2903300,1992,10728
2903409,1992,21936
2903508,1992,14399
2903607,1992,14966
2903706,1992,13374
2903805,1992,17185
2903904,1992,50026
2903953,1992,10364
2904001,1992,13963
2904050,1992,11341
2904100,1992,19451
2904209,1992,10284
2904308,1992,13341
2904407,1992,11417
2904506,1992,14365
2904605,1992,57795
2904704,1992,20931
2904753,1992,12621
2904803,1992,9653
2904852,1992,14837
2904902,1992,28283
2905008,1992,17655
2905107,1992,17486
2905156,1992,10915
2905206,1992,40737
2905305,1992,14792
2905404,1992,15529
2905503,1992,16196
2905602,1992,36819
2905701,1992,116538
2905800,1992,32991
2905909,1992,26423
2906006,1992,63098
2906105,1992,9485
2906204,1992,21725
2906303,1992,33389
2906402,1992,10643
2906501,1992,68814
2906600,1992,12702
2906709,1992,23800
2906808,1992,31223
2906824,1992,14106
2906857,1992,17495
2906873,1992,19914
2906899,1992,16368
2906907,1992,19369
2907004,1992,6535
2907103,1992,26197
2907202,1992,47358
2907301,1992,26654
2907400,1992,3253
2907509,1992,43646
2907558,1992,9561
2907608,1992,14750
2907707,1992,9541
2907806,1992,27408
2907905,1992,12579
2908002,1992,31504
2908101,1992,16018
2908200,1992,16171
2908309,1992,18588
2908408,1992,52996
2908507,1992,23202
2908606,1992,16227
2908705,1992,18004
2908804,1992,4737
2908903,1992,22074
2909000,1992,10900
2909109,1992,14082
2909208,1992,17505
2909307,1992,28372
2909406,1992,12563
2909505,1992,4689
2909604,1992,16768
2909703,1992,12805
2909802,1992,46467
2909901,1992,25359
2910008,1992,13573
2910057,1992,32010
2910107,1992,9797
2910206,1992,3881
2910305,1992,7845
2910404,1992,21885
2910503,1992,27946
2910602,1992,23491
2910701,1992,52512
2910727,1992,72268
2910750,1992,17895
2910776,1992,6424
2910800,1992,413415
2910859,1992,17371
2910909,1992,5462
2911006,1992,13826
2911105,1992,15630
2911204,1992,26821
2911253,1992,7275
2911303,1992,11251
2911402,1992,12980
2911501,1992,9007
2911600,1992,17910
2911659,1992,8466
2911709,1992,67060
2911808,1992,25170
2911857,1992,11330
2911907,1992,26087
2912004,1992,11940
2912103,1992,30433
2912202,1992,8875
2912301,1992,15501
2912400,1992,17811
2912509,1992,13324
2912608,1992,5807
2912707,1992,27037
2912806,1992,8251
2912905,1992,22855
2913002,1992,17359
2913101,1992,17329
2913200,1992,23804
2913309,1992,8717
2913408,1992,14143
2913457,1992,12981
2913507,1992,22827
2913606,1992,229572
2913705,1992,25848
2913804,1992,16288
2913903,1992,45528
2914000,1992,62959
2914109,1992,8137
2914208,1992,6391
2914307,1992,17586
2914406,1992,17233
2914505,1992,24040
2914604,1992,52225
2914653,1992,20614
2914703,1992,54415
2914802,1992,187876
2914901,1992,18685
2915007,1992,14165
2915106,1992,14616
2915205,1992,19951
2915304,1992,7801
2915353,1992,17687
2915403,1992,9713
2915502,1992,25026
2915601,1992,64456
2915700,1992,8858
2915809,1992,23699
2915908,1992,5631
2916005,1992,23107
2916104,1992,15425
2916203,1992,15880
2916302,1992,11104
2916401,1992,53852
2916500,1992,25201
2916609,1992,10489
2916708,1992,7123
2916807,1992,17209
2916856,1992,10154
2916906,1992,12622
2917003,1992,34624
2917102,1992,20383
2917201,1992,16368
2917300,1992,20595
2917334,1992,11081
2917359,1992,11714
2917409,1992,13832
2917508,1992,77369
2917607,1992,39748
2917706,1992,31935
2917805,1992,13997
2917904,1992,8328
2918001,1992,146405
2918100,1992,39414
2918209,1992,11917
2918308,1992,20996
2918357,1992,19414
2918407,1992,130960
2918456,1992,16121
2918506,1992,14051
2918555,1992,8404
2918605,1992,10295
2918704,1992,5159
2918753,1992,11233
2918803,1992,18416
2918902,1992,3797
2919009,1992,6184
2919058,1992,6485
2919108,1992,10349
2919157,1992,21206
2919207,1992,70851
2919306,1992,7757
2919405,1992,14160
2919504,1992,34761
2919603,1992,10751
2919702,1992,13947
2919801,1992,34813
2919900,1992,6716
2919926,1992,9249
2919959,1992,10632
2920007,1992,7871
2920106,1992,20578
2920205,1992,15315
2920304,1992,7308
2920403,1992,17064
2920452,1992,10436
2920502,1992,27355
2920601,1992,38637
2920700,1992,17696
2920809,1992,13946
2920908,1992,20285
2921005,1992,30365
2921054,1992,9057
2921104,1992,22898
2921203,1992,25413
2921302,1992,9301
2921401,1992,14728
2921450,1992,8153
2921500,1992,51963
2921609,1992,7384
2921708,1992,32006
2921807,1992,13076
2921906,1992,10559
2922003,1992,17796
2922052,1992,13919
2922102,1992,31561
2922201,1992,6287
2922250,1992,8449
2922300,1992,24708
2922409,1992,20758
2922508,1992,26131
2922607,1992,12556
2922656,1992,9403
2922706,1992,13751
2922730,1992,10651
2922755,1992,10731
2922805,1992,6583
2922854,1992,10392
2922904,1992,24773
2923001,1992,26150
2923035,1992,10256
2923050,1992,11229
2923100,1992,21703
2923209,1992,21236
2923308,1992,7099
2923357,1992,12399
2923407,1992,20746
2923506,1992,7093
2923605,1992,19581
2923704,1992,24509
2923803,1992,26012
2923902,1992,16053
2924009,1992,87713
2924058,1992,17372
2924108,1992,6767
2924207,1992,15102
2924306,1992,18421
2924405,1992,32184
2924504,1992,16752
2924603,1992,24621
2924652,1992,10344
2924678,1992,14085
2924702,1992,10431
2924801,1992,24789
2924900,1992,10414
2925006,1992,23655
2925105,1992,38328
2925204,1992,22935
2925253,1992,17515
2925303,1992,35400
2925402,1992,10328
2925501,1992,22969
2925600,1992,13868
2925709,1992,14299
2925758,1992,18916
2925808,1992,23489
2925907,1992,24279
2925931,1992,14246
2925956,1992,22567
2926004,1992,34821
2926103,1992,11349
2926202,1992,20423
2926301,1992,38360
2926400,1992,27453
2926509,1992,14053
2926608,1992,43068
2926657,1992,11002
2926707,1992,14076
2926806,1992,13410
2926905,1992,12179
2927002,1992,28357
2927101,1992,4265
2927200,1992,29925
2927309,1992,8959
2927408,1992,2110334
2927507,1992,16865
2927606,1992,13529
2927705,1992,6504
2927804,1992,6543
2927903,1992,10144
2928000,1992,31031
2928059,1992,16340
2928109,1992,42020
2928208,1992,24825
2928307,1992,9273
2928406,1992,23515
2928505,1992,8796
2928604,1992,54515
2928703,1992,65752
2928802,1992,37484
2928901,1992,19242
2928950,1992,10499
2929008,1992,12019
2929057,1992,12076
2929107,1992,20238
2929206,1992,20363
2929255,1992,18285
2929305,1992,24468
2929354,1992,8947
2929370,1992,14445
2929404,1992,9224
2929503,1992,37058
2929602,1992,15391
2929701,1992,13757
2929750,1992,8070
2929800,1992,11524
2929909,1992,38788
2930006,1992,9259
2930105,1992,85269
2930154,1992,33562
2930204,1992,28271
2930303,1992,17581
2930402,1992,17520
2930501,1992,76966
2930600,1992,11720
2930709,1992,74341
2930758,1992,8651
2930766,1992,12189
2930774,1992,21084
2930808,1992,18736
2930907,1992,11359
2931004,1992,18544
2931053,1992,12906
2931103,1992,10134
2931202,1992,17409
2931301,1992,14022
2931350,1992,87289
2931400,1992,9565
2931509,1992,22029
2931608,1992,12718
2931707,1992,12172
2931806,1992,21916
2931905,1992,47183
2932002,1992,24659
2932101,1992,20948
2932200,1992,21344
2932309,1992,26056
2932408,1992,13782
2932457,1992,11813
2932507,1992,23858
2932606,1992,16164
2932705,1992,31420
2932804,1992,17413
2932903,1992,67658
2933000,1992,17910
2933059,1992,13464
2933109,1992,9565
2933158,1992,17514
2933174,1992,8849
2933208,1992,22561
2933257,1992,8871
2933307,1992,228488
2933406,1992,8009
2933455,1992,13811
2933505,1992,16895
2933604,1992,40831
3100104,1992,6422
3100203,1992,20892
3100302,1992,19000
3100401,1992,3611
3100500,1992,24634
3100609,1992,15654
3100708,1992,1789
3100807,1992,3214
3100906,1992,22131
3101003,1992,19593
3101102,1992,26240
3101201,1992,6528
3101300,1992,2717
3101409,1992,2528
3101508,1992,31230
3101607,1992,54039
3101631,1992,4842
3101706,1992,33949
3101805,1992,6819
3101904,1992,20118
3102001,1992,11753
3102100,1992,14019
3102209,1992,5987
3102308,1992,15380
3102407,1992,3890
3102506,1992,6254
3102605,1992,28509
3102704,1992,8804
3102803,1992,12372
3102902,1992,9823
3103009,1992,9670
3103108,1992,2262
3103207,1992,1996
3103306,1992,2363
3103405,1992,34133
3103504,1992,92107
3103603,1992,2603
3103702,1992,8024
3103751,1992,4388
3103801,1992,3059
3103900,1992,5609
3104007,1992,71317
3104106,1992,7283
3104205,1992,27990
3104304,1992,11033
3104403,1992,3052
3104502,1992,17449
3104601,1992,11547
3104700,1992,17747
3104809,1992,5663
3104908,1992,16793
3105004,1992,8535
3105103,1992,20707
3105202,1992,5743
3105301,1992,4179
3105400,1992,20720
3105509,1992,6144
3105608,1992,100886
3105707,1992,8932
3105905,1992,17350
3106002,1992,9506
3106101,1992,3982
3106200,1992,2038176
3106309,1992,17051
3106408,1992,6958
3106507,1992,17797
3106606,1992,10614
3106705,1992,178992
3106804,1992,4801
3106903,1992,11334
3107000,1992,3011
3107109,1992,33658
3107208,1992,4890
3107307,1992,47432
3107406,1992,36025
3107505,1992,6194
3107604,1992,2932
3107703,1992,4998
3107802,1992,17568
3107901,1992,9081
3108008,1992,16518
3108107,1992,7206
3108206,1992,14322
3108305,1992,15547
3108404,1992,14301
3108503,1992,7266
3108602,1992,45590
3108701,1992,5829
3108800,1992,6438
3108909,1992,13545
3109006,1992,19528
3109105,1992,10657
3109204,1992,10032
3109303,1992,18786
3109402,1992,24994
3109501,1992,12263
3109600,1992,3735
3109709,1992,9438
3109808,1992,2280
3109907,1992,7544
3110004,1992,33481
3110103,1992,4667
3110202,1992,3670
3110301,1992,12195
3110400,1992,3848
3110509,1992,17146
3110608,1992,18596
3110707,1992,11635
3110806,1992,3150
3110905,1992,12386
3111002,1992,17500
3111101,1992,19902
3111200,1992,45460
3111309,1992,11090
3111408,1992,4445
3111507,1992,11139
3111606,1992,24194
3111705,1992,5432
3111804,1992,16291
3111903,1992,5668
3112000,1992,13651
3112109,1992,8086
3112208,1992,5085
3112307,1992,30992
3112406,1992,7364
3112505,1992,6468
3112604,1992,15211
3112653,1992,4447
3112703,1992,11956
3112802,1992,6954
3112901,1992,7906
3113008,1992,22239
3113107,1992,3417
3113206,1992,19211
3113305,1992,31653
3113404,1992,87004
3113503,1992,8184
3113602,1992,5523
3113701,1992,22997
3113800,1992,2217
3113909,1992,10485
3114006,1992,10328
3114105,1992,11412
3114204,1992,14441
3114303,1992,27626
3114402,1992,17821
3114501,1992,13941
3114550,1992,9717
3114600,1992,4543
3114709,1992,2605
3114808,1992,4620
3114907,1992,2060
3115003,1992,2654
3115102,1992,15661
3115201,1992,3933
3115300,1992,59382
3115409,1992,3409
3115458,1992,7067
3115508,1992,19661
3115607,1992,1380
3115706,1992,6387
3115805,1992,14087
3115904,1992,3266
3116001,1992,5544
3116100,1992,15832
3116209,1992,2860
3116308,1992,6231
3116407,1992,3348
3116506,1992,8261
3116605,1992,18678
3116704,1992,5523
3116803,1992,10451
3116902,1992,2920
3117009,1992,10341
3117108,1992,9226
3117207,1992,2516
3117306,1992,14084
3117405,1992,5104
3117504,1992,18585
3117603,1992,3932
3117702,1992,10484
3117801,1992,7776
3117900,1992,7232
3118007,1992,35729
3118106,1992,4547
3118205,1992,7035
3118304,1992,90699
3118403,1992,30340
3118502,1992,1726
3118601,1992,464003
3118700,1992,9265
3118809,1992,32976
3118908,1992,8475
3119005,1992,3057
3119104,1992,25212
3119203,1992,10816
3119302,1992,25450
3119401,1992,88191
3119500,1992,9280
3119609,1992,3249
3119708,1992,2944
3119807,1992,4207
3119906,1992,3965
3120003,1992,7859
3120102,1992,4059
3120201,1992,8927
3120300,1992,5010
3120409,1992,4230
3120508,1992,10102
3120607,1992,4591
3120706,1992,3100
3120805,1992,11790
3120904,1992,59577
3121001,1992,4785
3121100,1992,7920
3121209,1992,6709
3121308,1992,4096
3121407,1992,6757
3121506,1992,3475
3121605,1992,45234
3121704,1992,4112
3121803,1992,10187
3121902,1992,2964
3122009,1992,21787
3122108,1992,5220
3122207,1992,5958
3122306,1992,154416
3122405,1992,5011
3122454,1992,5914
3122504,1992,6162
3122603,1992,4905
3122702,1992,10044
3122801,1992,2894
3122900,1992,4897
3123007,1992,7327
3123106,1992,5405
3123205,1992,13742
3123304,1992,5055
3123403,1992,1230
3123502,1992,1551
3123528,1992,5869
3123601,1992,19549
3123700,1992,8833
3123809,1992,7676
3123858,1992,4883
3123908,1992,12137
3124005,1992,15708
3124104,1992,24792
3124203,1992,19923
3124302,1992,30920
3124401,1992,4077
3124500,1992,9579
3124609,1992,2615
3124708,1992,3906
3124807,1992,7206
3124906,1992,9926
3125002,1992,3316
3125101,1992,14610
3125200,1992,2136
3125309,1992,3065
3125408,1992,5908
3125507,1992,3007
3125606,1992,6061
3125705,1992,12053
3125804,1992,3226
3125903,1992,14005
3125952,1992,9215
3126000,1992,5066
3126109,1992,63067
3126208,1992,7340
3126307,1992,3794
3126406,1992,2327
3126505,1992,17289
3126604,1992,3667
3126703,1992,25006
3126802,1992,6939
3126901,1992,7239
3127008,1992,7972
3127057,1992,5039
3127107,1992,42281
3127206,1992,2641
3127305,1992,10720
3127404,1992,3816
3127503,1992,6222
3127602,1992,11688
3127701,1992,233458
3127800,1992,20122
3127909,1992,1247
3128006,1992,25427
3128105,1992,11900
3128204,1992,10528
3128303,1992,16579
3128402,1992,8070
3128501,1992,3890
3128600,1992,5978
3128709,1992,40432
3128808,1992,7158
3128907,1992,5756
3129004,1992,10274
3129103,1992,7558
3129202,1992,5302
3129301,1992,14136
3129400,1992,4874
3129509,1992,18487
3129608,1992,7240
3129707,1992,8550
3129806,1992,94572
3129905,1992,2697
3130002,1992,2567
3130051,1992,9558
3130101,1992,27942
3130200,1992,6104
3130309,1992,8462
3130408,1992,4555
3130507,1992,8964
3130606,1992,6279
3130705,1992,4958
3130804,1992,2374
3130903,1992,33837
3131000,1992,4859
3131109,1992,6087
3131158,1992,11931
3131208,1992,18254
3131307,1992,182328
3131406,1992,4065
3131505,1992,7827
3131604,1992,4556
3131703,1992,87066
3131802,1992,10124
3131901,1992,32765
3132008,1992,6752
3132107,1992,22157
3132206,1992,10774
3132305,1992,8676
3132404,1992,76177
3132503,1992,32791
3132602,1992,3470
3132701,1992,21025
3132800,1992,2702
3132909,1992,9289
3133006,1992,10234
3133105,1992,11385
3133204,1992,12345
3133303,1992,20510
3133402,1992,11187
3133501,1992,22410
3133600,1992,5582
3133709,1992,7510
3133758,1992,11049
3133808,1992,67719
3133907,1992,6352
3134004,1992,22421
3134103,1992,6383
3134202,1992,85420
3134301,1992,6238
3134400,1992,28548
3134509,1992,4346
3134608,1992,12847
3134707,1992,12215
3134806,1992,6629
3134905,1992,17931
3135001,1992,2794
3135050,1992,18164
3135076,1992,4672
3135100,1992,54201
3135209,1992,80650
3135308,1992,3348
3135407,1992,7020
3135506,1992,14982
3135605,1992,9446
3135704,1992,5062
3135803,1992,22828
3135902,1992,4359
3136009,1992,18241
3136108,1992,6858
3136207,1992,60586
3136306,1992,50345
3136405,1992,4375
3136504,1992,9624
3136603,1992,4954
3136652,1992,9653
3136702,1992,392701
3136801,1992,6291
3136900,1992,6700
3137007,1992,16632
3137106,1992,8040
3137205,1992,31469
3137304,1992,4128
3137403,1992,10219
3137502,1992,15794
3137536,1992,6031
3137601,1992,30352
3137700,1992,17278
3137809,1992,16239
3137908,1992,3579
3138005,1992,5882
3138104,1992,6671
3138203,1992,67233
3138302,1992,2933
3138401,1992,46909
3138500,1992,5969
3138609,1992,14676
3138625,1992,7025
3138658,1992,6250
3138708,1992,5128
3138807,1992,16610
3138906,1992,6901
3139003,1992,30928
3139102,1992,3915
3139201,1992,34917
3139250,1992,7059
3139300,1992,29322
3139409,1992,69770
3139508,1992,21491
3139607,1992,33829
3139706,1992,5588
3139805,1992,9897
3139904,1992,13900
3140001,1992,38911
3140100,1992,4426
3140209,1992,2291
3140308,1992,3485
3140407,1992,2950
3140506,1992,12088
3140555,1992,5900
3140605,1992,4587
3140704,1992,17942
3140803,1992,11060
3140852,1992,11270
3140902,1992,14634
3141009,1992,20367
3141108,1992,24130
3141207,1992,3707
3141306,1992,2755
3141405,1992,21593
3141504,1992,10850
3141603,1992,10058
3141702,1992,7028
3141801,1992,34475
3141900,1992,3808
3142007,1992,17056
3142106,1992,10329
3142205,1992,14724
3142304,1992,3876
3142403,1992,5560
3142502,1992,2900
3142601,1992,7164
3142700,1992,16391
3142809,1992,18212
3142908,1992,30687
3143005,1992,13928
3143104,1992,35428
3143203,1992,19330
3143302,1992,256002
3143401,1992,17663
3143450,1992,6558
